date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2022-06-24,1.3973303092100475,0,0.0,-0.010208610741233914,4.71689497716895,1.3063811483730623
2022-06-27,1.3973303092100475,0,0.0,-0.010208610741233914,4.80365296803653,1.3210930414576818
2022-06-28,1.3973303092100475,0,0.0,-0.010208610741233914,4.837899543378996,1.334842115870575
2022-06-29,1.3973303092100475,0,0.0,-0.010208610741233914,4.662100456621005,1.3142837523828943
2022-06-30,1.3973303092100475,0,0.0,-0.010208610741233914,4.762557077625571,1.3332054133060411
2022-07-01,1.3973303092100475,0,0.0,-0.010208610741233914,4.728310502283105,1.3277676726571088
2022-07-04,1.3973303092100475,0,0.0,-0.010208610741233914,4.810502283105023,1.33648089924113
2022-07-05,1.3973303092100475,0,0.0,-0.010208610741233914,4.732876712328768,1.334551100285635
2022-07-06,1.3973303092100475,0,0.0,-0.010208610741233914,4.627853881278539,1.3150604875447411
2022-07-07,1.3973303092100475,0,0.0,-0.010208610741233914,4.616438356164384,1.3208582076353097
2022-07-08,1.3973303092100475,0,0.0,-0.010208610741233914,4.431506849315069,1.316490595797188
2022-07-11,1.3973303092100475,0,0.0,-0.010208610741233914,4.367579908675799,1.294444753262481
2022-07-12,1.3973303092100475,0,0.0,-0.010208610741233914,4.340182648401827,1.282257472397365
2022-07-13,1.3973303092100475,0,0.0,-0.010208610741233914,4.312785388127854,1.28458916417292
2022-07-14,1.3973303092100475,0,0.0,-0.010208610741233914,4.269406392694064,1.2847710860707573
2022-07-15,1.3973303092100475,0,0.0,-0.010208610741233914,4.200913242009133,1.2629086517239032
2022-07-18,1.3973303092100475,0,0.0,-0.010208610741233914,4.360730593607307,1.276005542078208
2022-07-19,1.3973303092100475,0,0.0,-0.010208610741233914,4.36986301369863,1.2690954825404026
2022-07-20,1.3973303092100475,0,0.0,-0.010208610741233914,4.353881278538813,1.2733947250378335
2022-07-21,1.3973303092100475,0,0.0,-0.010208610741233914,4.30593607305936,1.2592021416844599
2022-07-22,1.3973303092100475,0,0.0,-0.010208610741233914,4.333333333333334,1.2598489750989945
2022-07-25,1.3973303092100475,0,0.0,-0.010208610741233914,4.2214611872146115,1.2522421428021502
