date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2018-09-11,0.9320360649576735,0,0.0,-0.09982293920912821,0.711376858435682,0.8602752913377255
2018-09-12,0.9320360649576735,0,0.0,-0.09982293920912821,0.7175177763413056,0.8543554176169808
2018-09-13,0.9320360649576735,0,0.0,-0.09982293920912821,0.7236586942469295,0.863571551307351
2018-09-14,0.9320360649576735,0,0.0,-0.09982293920912821,0.7171945701357466,0.8650454496457202
2018-09-17,0.9320360649576735,0,0.0,-0.09982293920912821,0.7081447963800904,0.855128387111234
2018-09-18,0.9320360649576735,0,0.0,-0.09982293920912821,0.7178409825468649,0.872340766149646
2018-09-19,0.9320360649576735,0,0.0,-0.09982293920912821,0.7281835811247576,0.8838272475882392
2018-09-20,0.9320360649576735,0,0.0,-0.09982293920912821,0.7201034259857789,0.8831986262114837
2018-09-21,0.9320360649576735,0,0.0,-0.09982293920912821,0.7327084680025857,0.9099764026848216
2018-09-25,0.9320360649576735,0,0.0,-0.09982293920912821,0.7252747252747253,0.9017899166569723
2018-09-26,0.9320360649576735,0,0.0,-0.09982293920912821,0.7285067873303167,0.9117787530243732
2018-09-27,0.9320360649576735,0,0.0,-0.09982293920912821,0.7171945701357466,0.9081364311168649
2018-09-28,0.9320360649576735,0,0.0,-0.09982293920912821,0.7210730446024562,0.9175484086487201
2018-10-08,0.9320360649576735,0,0.0,-0.09982293920912821,0.6997414350355526,0.8780685314700242
2018-10-09,0.9320360649576735,0,0.0,-0.09982293920912821,0.7020038784744667,0.8774793990422328
2018-10-10,0.9320360649576735,0,0.0,-0.09982293920912821,0.7058823529411764,0.875586864481398
2018-10-11,0.9320360649576735,0,0.0,-0.09982293920912821,0.6383322559793148,0.8335674209767432
2018-10-12,0.9320360649576735,0,0.0,-0.09982293920912821,0.6241111829347122,0.846004305362706
2018-10-15,0.9320360649576735,0,0.0,-0.09982293920912821,0.6063348416289593,0.8341912396434895
2018-10-16,0.9320360649576735,0,0.0,-0.09982293920912821,0.601486748545572,0.8273932704427351
2018-10-17,0.9320360649576735,0,0.0,-0.09982293920912821,0.6451195862960569,0.8320017375137545
2018-10-18,0.9320360649576735,0,0.0,-0.09982293920912821,0.6405946994182288,0.8122962183461387
2018-10-19,0.9320360649576735,0,0.0,-0.09982293920912821,0.6910148674854557,0.8364575851333712
2018-10-22,0.9320360649576735,0,0.0,-0.09982293920912821,0.7601809954751131,0.8725651594339633
2018-10-23,0.9320360649576735,0,0.0,-0.09982293920912821,0.7385261797026503,0.8493928840913966
2018-10-24,0.9320360649576735,0,0.0,-0.09982293920912821,0.74240465416936,0.8506672031471626
2018-10-25,0.9320360649576735,0,0.0,-0.09982293920912821,0.7769877181641887,0.8522963891091613
